,user_id,round,Action,Payoff,time,PlayedBy,context,NeigboursPayoffs1,2,3,4,5,6,7,8,Neigbours1,2.1,3.1,4.1,5.1,6.1,7.1,8.1,other,self,response
1794,140,55,D,10,2.73000001907,user,1,10,0,30,30,40,10,10,20,138,55,9,12,39,129,56,169,0,10,0
1795,140,56,D,10,2.8600001335100003,user,1,7,10,10,0,10,10,0,20,123,121,68,10,126,124,30,47,0,10,0
1796,140,57,D,20,2.98000001907,user,2,10,20,14,20,10,10,10,0,101,72,86,1,164,146,136,152,0,20,0
1797,140,58,D,20,7.89999985695,user,2,0,10,20,10,20,7,7,20,74,43,108,10,49,32,40,39,0,20,0
1798,140,59,D,10,2.9300000667600004,user,1,0,10,7,20,0,0,0,0,164,21,72,102,103,114,125,118,0,10,0
1799,140,60,D,20,3.10000014305,user,2,20,7,20,20,10,20,7,20,168,123,138,97,94,4,158,66,0,20,0
1800,139,1,C,14,6.2899999618499995,user,2,10,10,10,30,28,28,30,20,151,154,11,119,32,155,122,144,7,7,1
1801,139,2,D,10,2.21000003815,user,1,21,20,0,0,20,20,30,20,50,134,156,80,48,154,41,30,0,10,0
1802,139,3,C,7,9.47000002861,user,1,20,20,14,20,20,30,50,30,29,97,103,64,63,108,93,134,77,7,1
1803,139,4,C,7,8.669999837879999,user,1,20,30,20,7,20,20,10,10,53,70,19,5,65,25,158,165,77,7,1
1804,139,5,C,7,3.1100001335100003,user,1,14,30,20,10,20,20,20,30,160,61,152,31,130,81,15,84,77,7,1
1805,139,6,D,30,7.99000000954,user,3,10,20,7,20,7,30,14,20,29,93,142,9,117,159,147,85,0,30,0
1806,139,7,D,10,3.3100001812,user,1,20,20,10,0,0,10,7,30,10,133,20,109,45,73,66,102,0,10,0
1807,139,8,D,20,14.470000028600001,user,2,10,10,20,14,30,7,10,10,46,100,99,52,157,7,135,134,0,20,0
1808,139,9,D,10,5.58999991417,user,1,30,0,10,10,0,0,0,20,4,40,142,23,112,133,127,72,0,10,0
1809,139,10,C,14,4.25999999046,user,2,7,20,10,20,30,14,30,30,116,111,99,43,136,10,34,82,74,14,1
1810,139,11,C,14,1.76999998093,user,2,30,30,20,7,30,30,20,14,16,135,164,75,82,115,119,117,74,14,1
1811,139,12,C,7,2.1100001335100003,user,1,20,10,20,30,20,7,30,40,145,30,147,49,77,104,120,166,77,7,1
1812,139,13,C,14,0.9100000858310001,user,2,20,30,7,20,30,30,30,7,116,137,141,88,145,108,154,47,74,14,1
1813,139,14,C,21,2.5,user,3,20,20,20,40,28,21,14,30,164,21,111,144,158,83,73,79,71,21,1
1814,139,15,C,14,4.99000000954,user,2,30,14,30,30,20,7,20,30,91,116,38,62,43,75,61,151,74,14,1
1815,139,16,C,14,2.6200001239799997,user,2,20,30,14,30,20,40,30,7,117,82,20,76,57,149,123,169,74,14,1
1816,139,17,C,14,3.3099999427799998,user,2,30,20,20,20,7,30,30,14,121,149,133,68,7,49,47,150,74,14,1
1817,139,18,C,21,1.68000006676,user,3,21,21,21,40,20,10,20,40,71,142,1,36,100,27,43,127,71,21,1
1818,139,19,C,7,7.75999999046,user,1,7,20,20,10,10,10,20,30,126,52,108,35,82,61,113,124,77,7,1
1819,139,20,C,14,5.10000014305,user,2,20,30,21,30,7,30,20,10,129,48,75,6,132,15,71,140,74,14,1
1820,139,21,C,21,1.25,user,3,14,21,30,14,30,30,30,40,168,113,41,155,136,123,72,21,71,21,1
1821,139,22,C,0,3.03999996185,user,0,20,10,20,10,10,10,30,20,134,130,78,105,37,98,5,72,80,0,1
1822,139,23,C,7,7.17999982834,user,1,40,21,30,20,20,20,20,30,117,94,77,145,28,38,160,110,77,7,1
1823,139,24,C,0,2.20000004768,user,0,10,10,20,30,30,20,20,10,88,108,115,11,28,45,164,6,80,0,1
1824,139,25,C,14,2.3599998950999996,user,2,20,30,14,14,30,20,10,10,29,154,80,51,152,68,148,71,74,14,1
1825,139,26,C,7,1.26999998093,user,1,30,7,20,20,10,10,10,30,153,16,154,41,96,8,22,92,77,7,1
1826,139,27,C,14,3.9400000572200002,user,2,7,30,40,21,50,20,20,20,147,124,22,96,144,143,39,136,74,14,1
1827,139,28,C,7,4.47000002861,user,1,10,30,40,7,20,20,20,10,152,135,60,20,45,9,6,97,77,7,1
1828,139,29,C,7,1.62000012398,user,1,7,20,10,10,20,20,10,20,13,137,87,15,160,124,157,131,77,7,1
1829,139,30,C,14,7.43000006676,user,2,14,30,20,7,20,20,10,30,20,17,92,132,29,152,124,135,74,14,1
1830,139,31,C,0,3.29999995232,user,0,30,20,30,20,30,20,30,20,12,1,31,61,160,136,154,143,80,0,1
1831,139,32,C,28,2.74000000954,user,4,30,21,21,40,20,30,21,21,31,131,168,28,154,128,32,65,68,28,1
1832,139,33,C,14,6.29999995232,user,2,10,10,20,30,30,14,14,30,21,48,142,34,157,20,32,112,74,14,1
1833,139,34,C,0,3.82999992371,user,0,20,10,10,20,30,30,30,10,126,116,146,93,95,106,34,43,80,0,1
1834,139,35,C,0,5.7100000381500005,user,0,20,10,20,20,20,20,20,20,18,33,124,9,149,147,57,69,80,0,1
1835,139,36,C,0,2.04999995232,user,0,10,10,10,10,10,20,20,10,77,97,27,86,133,30,3,141,80,0,1
1836,139,37,D,30,6.06999993324,user,3,20,30,7,20,10,7,7,20,77,46,23,42,146,116,68,118,0,30,0
1837,139,38,D,10,3.1500000953700003,user,1,0,10,0,10,10,10,10,0,105,134,168,88,2,77,8,167,0,10,0
1838,139,39,D,10,3.47000002861,user,1,20,0,0,20,7,10,10,10,99,42,65,51,160,34,98,37,0,10,0
1839,139,40,D,30,3.86999988556,user,3,10,7,14,40,30,7,30,20,100,150,80,149,31,106,53,89,0,30,0
1840,139,41,D,20,5.45000004768,user,2,10,0,10,20,0,20,20,10,28,123,33,64,2,93,76,27,0,20,0
1841,139,42,D,0,4.14999985695,user,0,10,0,10,10,0,0,10,10,41,32,29,10,27,1,102,85,0,0,0
1842,139,43,D,10,7.75,user,1,0,10,7,20,10,0,10,0,164,24,75,26,127,148,83,5,0,10,0
1843,139,44,D,10,2.76999998093,user,1,0,10,0,0,10,20,10,10,51,59,19,124,7,63,131,89,0,10,0
1844,139,45,D,0,2.40999984741,user,0,10,0,10,0,0,0,0,0,63,148,135,38,74,92,130,140,0,0,0
1845,139,46,C,14,4.6099998951000005,user,2,30,30,20,20,20,40,14,14,93,103,21,62,151,114,47,37,74,14,1
1846,139,47,C,14,6.40999984741,user,2,7,30,20,14,30,30,20,20,36,29,84,42,27,152,8,63,74,14,1
1847,139,48,D,20,11.6000001431,user,2,0,10,0,10,20,0,10,20,32,10,41,36,122,132,77,29,0,20,0
1848,139,49,D,10,7.11000013351,user,1,30,10,0,10,10,0,30,40,6,65,35,105,140,24,49,4,0,10,0
1849,139,50,D,20,3.33999991417,user,2,7,20,0,10,0,0,10,10,65,146,56,150,67,122,106,78,0,20,0
1850,139,51,C,7,18.8099999428,user,1,20,20,10,10,20,20,20,7,6,15,81,128,129,148,14,82,77,7,1
1851,139,52,D,10,3.5600001812,user,1,0,0,0,10,0,20,10,0,167,118,161,149,10,156,112,9,0,10,0
1852,139,53,D,0,7.75,user,0,0,10,10,0,0,10,10,0,13,88,118,45,22,122,54,43,0,0,0
1853,139,54,C,14,3.3599998950999996,user,2,21,30,30,30,30,14,30,40,91,143,8,15,150,13,84,155,74,14,1
1854,139,55,C,7,3.22000002861,user,1,30,20,20,20,30,21,40,30,9,162,65,121,163,51,39,12,77,7,1
1855,139,56,C,7,2.98000001907,user,1,20,20,20,20,40,28,40,30,163,157,1,127,153,56,130,21,77,7,1
1856,139,57,D,30,16.6100001335,user,3,7,20,10,20,14,14,30,20,36,10,39,43,7,111,168,105,0,30,0
1857,139,58,D,10,5.129999876019999,user,1,0,0,0,20,40,14,30,10,145,27,2,45,73,116,78,138,0,10,0
1858,139,59,C,7,12.0,user,1,30,40,30,20,7,20,10,10,33,23,24,25,41,1,100,152,77,7,1
1859,139,60,D,0,1.83999991417,user,0,20,0,0,0,0,0,10,10,152,164,20,48,81,141,131,30,0,0,0
1860,102,1,D,20,4.94000005722,user,2,10,20,20,7,20,20,10,0,58,96,74,2,118,142,70,116,0,10,0
1861,102,2,D,30,3.74000000954,user,3,30,14,20,14,30,30,20,14,78,121,148,71,91,2,113,101,0,30,0
1862,102,3,D,20,5.01999998093,user,2,14,40,30,0,10,10,20,14,44,39,2,169,165,60,92,56,0,20,0
1863,102,4,D,10,6.68000006676,user,1,0,0,10,20,20,0,20,10,82,111,24,58,57,40,112,83,0,10,0
1864,102,5,D,10,4.5399999618499995,user,1,0,20,10,10,20,10,10,10,168,128,16,114,137,104,94,36,0,10,0
1865,102,6,D,0,2.04000020027,user,0,20,30,30,10,10,10,20,0,51,14,55,132,79,152,31,34,0,0,0
1866,102,7,D,30,6.84999990463,user,3,21,20,20,10,10,7,14,50,110,10,133,139,73,66,41,9,0,30,0
1867,102,8,D,10,10.950000047700001,user,1,40,30,30,10,10,10,10,7,63,10,57,131,100,46,67,28,0,10,0
1868,102,9,D,40,7.74000000954,user,4,14,40,30,7,20,14,20,21,123,146,117,109,33,135,164,152,0,40,0
1869,102,10,D,10,4.20000004768,user,1,20,20,7,30,30,0,20,20,155,44,116,82,34,124,31,17,0,10,0
1870,102,11,C,7,7.92999982834,user,1,20,10,10,20,20,7,20,30,41,149,9,29,114,89,130,19,77,7,1
1871,102,12,C,7,5.65999984741,user,1,20,40,21,20,10,10,10,10,124,169,158,134,129,35,137,119,77,7,1
1872,102,13,D,10,5.01999998093,user,1,10,10,10,10,7,10,10,0,162,58,83,28,23,19,115,147,0,10,0
1873,102,14,D,40,3.6500000953700003,user,4,30,30,30,14,30,28,21,21,27,151,169,29,63,66,67,53,0,40,0
1874,102,15,D,10,5.0500001907300005,user,1,20,20,20,10,0,20,30,7,12,16,3,157,163,52,169,55,0,10,0
1875,102,16,D,0,8.17999982834,user,0,0,10,10,0,0,0,10,10,17,91,62,19,86,43,134,128,0,0,0
1876,102,17,D,20,6.75999999046,user,2,30,7,14,30,0,0,10,20,60,147,150,47,108,91,140,131,0,20,0
1877,102,18,C,7,3.5800001621199997,user,1,20,30,40,20,10,20,20,7,146,57,127,43,37,10,55,168,77,7,1
1878,102,19,D,20,3.6399998664899997,user,2,20,20,7,20,0,10,0,10,125,120,116,65,50,128,66,37,0,20,0
1879,102,20,D,10,1.5099999904599999,user,1,0,0,10,10,20,0,10,10,91,157,106,33,62,73,153,169,0,10,0
1880,102,21,D,20,1.9500000476800001,user,2,10,7,14,40,30,10,0,10,107,103,44,55,94,42,133,110,0,20,0
1881,102,22,D,10,1.4900000095400001,user,1,10,10,10,7,30,30,10,0,136,7,34,16,157,12,13,164,0,10,0
1882,102,23,D,10,2.51999998093,user,1,10,20,14,10,0,0,0,0,103,41,75,63,130,105,135,137,0,10,0
1883,102,24,D,10,4.55999994278,user,1,20,10,10,10,10,10,20,7,120,81,64,17,119,154,156,14,0,10,0
1884,102,25,D,20,2.5600001812,user,2,20,10,0,10,7,30,10,7,92,149,25,56,123,17,13,88,0,20,0
1885,102,26,D,20,2.42000007629,user,2,20,7,10,10,10,20,20,7,112,109,4,60,101,3,167,97,0,20,0
1886,102,27,D,10,3.14999985695,user,1,40,20,10,10,20,20,30,14,6,160,95,153,99,154,73,118,0,10,0
1887,102,28,D,20,1.19999980927,user,2,0,20,10,10,10,0,10,20,115,103,55,92,16,123,39,163,0,20,0
1888,102,29,C,7,3.1399998664899997,user,1,20,20,20,20,30,14,40,20,10,48,77,76,72,50,127,92,77,7,1
1889,102,30,C,7,6.9399998188000005,user,1,20,20,20,14,30,20,30,20,119,167,156,20,135,125,12,44,77,7,1
1890,102,31,D,20,6.23000001907,user,2,10,20,14,20,20,20,0,10,124,152,80,126,11,118,50,19,0,20,0
1891,102,32,D,10,4.75,user,1,10,10,10,0,0,10,14,20,68,86,60,94,54,152,95,29,0,10,0
1892,102,33,D,20,4.33000016212,user,2,10,0,0,20,7,7,10,20,149,66,114,101,75,155,106,121,0,20,0
1893,102,34,D,10,6.33000016212,user,1,0,0,0,0,10,10,7,10,19,6,15,159,76,73,5,50,0,10,0
1894,102,35,C,28,6.68000006676,user,4,14,40,14,40,30,14,30,21,58,165,40,4,62,10,35,41,68,28,1
1895,102,36,D,30,11.4800000191,user,3,10,30,7,30,7,7,10,10,29,50,71,12,40,123,113,147,0,30,0
1896,102,37,C,0,6.92000007629,user,0,20,20,20,20,40,40,30,20,8,22,131,101,60,38,165,97,80,0,1
1897,102,38,D,10,8.11999988556,user,1,10,10,20,30,20,7,30,20,1,69,64,68,157,4,78,26,0,10,0
1898,102,39,C,7,5.8699998855599995,user,1,20,20,10,10,10,20,20,7,51,60,163,74,162,15,21,160,77,7,1
1899,102,40,D,20,3.8899998664899997,user,2,20,10,10,20,14,7,10,10,74,161,93,50,80,150,100,11,0,20,0
1900,102,41,D,10,5.1300001144400005,user,1,20,10,10,10,10,20,30,7,113,97,5,131,92,89,26,71,0,10,0
1901,102,42,D,10,4.93000006676,user,1,7,10,0,0,0,0,10,20,150,85,139,1,135,144,55,105,0,10,0
1902,102,43,D,10,3.3599998950999996,user,1,10,0,0,0,0,20,14,20,94,34,76,2,134,15,70,100,0,10,0
1903,102,44,D,30,2.5699999332399996,user,3,30,14,30,7,10,30,20,7,90,132,138,70,2,53,169,142,0,30,0
1904,102,45,D,20,4.25,user,2,7,10,0,10,20,14,40,40,36,107,28,76,3,16,111,52,0,20,0
1905,102,46,C,14,5.5600001812,user,2,7,30,20,7,30,30,30,20,111,41,34,96,167,46,30,128,74,14,1
1906,102,47,C,0,5.65000009537,user,0,30,20,10,10,10,10,10,20,35,160,143,13,97,93,103,26,80,0,1
1907,102,48,D,20,4.47000002861,user,2,21,20,10,20,7,20,0,20,50,57,114,143,142,30,119,125,0,20,0
1908,102,49,D,0,5.67000007629,user,0,10,0,0,0,10,20,30,10,105,87,71,15,100,106,129,140,0,0,0
1909,102,50,D,20,4.75,user,2,20,20,10,10,20,14,7,30,98,95,78,106,34,132,75,149,0,20,0
1910,102,51,C,14,4.55999994278,user,2,20,30,20,7,20,40,14,20,140,157,34,91,100,159,113,84,74,14,1
1911,102,52,D,10,4.42000007629,user,1,10,10,0,10,0,10,0,0,99,39,9,112,109,140,38,67,0,10,0
1912,102,53,D,0,8.99000000954,user,0,10,20,10,10,10,0,10,10,38,26,79,143,33,121,77,83,0,0,0
1913,102,54,C,7,5.6999998092699995,user,1,10,20,7,20,30,30,30,10,28,1,147,65,93,72,30,34,77,7,1
1914,102,55,D,0,4.41000008583,user,0,10,10,0,0,0,0,0,0,146,152,83,127,72,85,135,24,0,0,0
1915,102,56,D,0,2.5600001812,user,0,10,0,0,10,30,10,0,10,11,63,76,70,39,146,98,138,0,0,0
1916,102,57,C,7,2.1800000667600004,user,1,30,7,20,20,10,10,30,40,148,32,18,92,149,9,3,80,77,7,1
1917,102,58,D,0,2.48000001907,user,0,0,0,0,0,0,0,0,0,164,77,20,14,31,131,55,3,0,0,0
1918,102,59,D,20,4.94000005722,user,2,10,7,7,20,10,0,0,10,21,72,67,78,148,103,114,140,0,20,0
1919,102,60,D,30,2.71000003815,user,3,14,14,20,30,20,0,30,50,73,116,137,136,28,68,129,99,0,30,0
1920,54,1,D,10,7.48000001907,user,1,10,20,20,0,10,10,10,10,29,30,107,24,128,81,33,1,0,10,0
1921,54,2,D,20,7.73000001907,user,2,0,20,14,40,30,14,40,20,106,157,109,63,78,36,12,149,0,20,0
1922,54,3,D,20,5.67000007629,user,2,30,7,20,30,0,20,10,10,36,13,156,26,20,23,126,152,0,20,0
1923,54,4,D,0,9.6099998951,user,0,0,10,20,0,10,10,10,0,95,158,25,159,93,88,78,105,0,0,0
1924,54,5,D,30,5.50999999046,user,3,10,7,30,14,30,14,10,20,35,8,98,87,61,160,48,122,0,30,0
1925,54,6,D,30,5.129999876019999,user,3,7,7,10,20,7,10,0,20,10,7,61,106,166,109,121,140,0,30,0
1926,54,7,D,0,11.960000038099999,user,0,0,10,20,20,10,0,0,0,105,99,106,145,146,131,152,114,0,0,0
1927,54,8,D,30,7.0,user,3,30,14,14,30,10,10,20,14,112,32,13,126,141,12,56,5,0,30,0
1928,54,9,D,10,6.35000014305,user,1,30,20,7,20,0,0,10,10,131,151,104,89,49,78,45,128,0,10,0
1929,54,10,D,0,3.9399998188,user,0,10,0,10,0,10,0,0,10,76,91,86,100,134,69,113,63,0,0,0
1930,54,11,D,50,8.80999994278,user,5,30,7,20,40,7,21,14,28,70,160,113,69,133,163,24,44,0,50,0
1931,54,12,D,10,7.1400001048999995,user,1,10,0,10,10,0,0,10,10,125,64,151,43,66,78,2,12,0,10,0
1932,54,13,D,0,6.19000005722,user,0,10,0,0,10,30,20,20,10,142,31,72,66,137,116,6,37,0,0,0
1933,54,14,D,0,3.6800000667600004,user,0,10,10,10,10,0,0,0,0,116,117,120,69,64,18,15,121,0,0,0
1934,54,15,D,30,8.92999982834,user,3,20,14,21,40,7,10,20,30,36,142,73,143,7,45,78,118,0,30,0
1935,54,16,D,0,2.67000007629,user,0,10,10,10,10,10,0,0,0,140,167,89,164,106,28,35,121,0,0,0
1936,54,17,D,30,3.5599999427799998,user,3,30,40,14,20,20,14,40,14,11,94,168,141,4,155,110,52,0,30,0
1937,54,18,D,30,11.3900001049,user,3,14,21,40,21,40,30,20,30,158,9,52,71,127,57,146,67,0,30,0
1938,54,19,D,10,7.25,user,1,7,20,10,0,0,0,0,10,40,33,127,60,162,21,58,96,0,10,0
1939,54,20,D,40,2.8600001335100003,user,4,0,10,10,30,7,14,14,40,23,44,21,17,32,168,10,162,0,40,0
1940,54,21,D,0,14.610000133500002,user,0,30,30,20,0,0,0,0,0,104,26,85,8,128,108,47,154,0,0,0
1941,54,22,D,10,3.3499999046299997,user,1,10,0,10,10,10,20,30,20,86,32,143,17,10,165,128,59,0,10,0
1942,54,23,D,10,3.32000017166,user,1,10,10,0,0,10,20,20,0,66,124,137,135,95,69,149,150,0,10,0
1943,54,24,D,10,5.60000014305,user,1,20,10,10,10,40,30,30,7,132,109,2,47,93,143,125,96,0,10,0
1944,54,25,D,10,3.5800001621199997,user,1,7,10,0,0,0,10,20,20,145,76,67,11,25,149,92,18,0,10,0
1945,54,26,D,10,2.42000007629,user,1,10,10,20,7,20,20,20,10,159,47,112,97,167,85,163,160,0,10,0
1946,54,27,D,10,2.0599999427799998,user,1,0,0,0,10,20,0,10,10,125,98,42,46,93,119,153,95,0,10,0
1947,54,28,D,20,2.27999997139,user,2,20,10,0,10,10,20,7,14,72,14,79,122,71,42,150,166,0,20,0
1948,54,29,D,10,4.31999993324,user,1,20,30,10,0,0,10,30,7,113,33,83,37,140,24,135,155,0,10,0
1949,54,30,D,10,3.50999999046,user,1,0,0,0,10,20,7,30,20,69,108,144,64,157,13,1,122,0,10,0
1950,54,31,D,20,4.03000020981,user,2,10,20,10,0,10,30,20,0,35,147,169,150,114,31,1,36,0,20,0
1951,54,32,D,0,3.42999982834,user,0,10,0,0,0,0,0,10,10,102,94,121,83,33,98,81,152,0,0,0
1952,54,33,D,10,3.96000003815,user,1,20,0,10,10,10,10,0,20,14,88,144,159,26,70,25,129,0,10,0
1953,54,34,D,0,4.27999997139,user,0,20,10,0,10,10,0,10,10,42,157,140,147,24,25,113,97,0,0,0
1954,54,35,D,20,3.1900000572200002,user,2,20,20,10,10,30,14,40,14,2,110,96,8,126,150,4,40,0,20,0
1955,54,36,D,10,3.6800000667600004,user,1,20,0,10,20,14,20,10,10,28,99,113,100,13,118,1,38,0,10,0
1956,54,37,D,30,2.66000008583,user,3,0,20,30,14,30,14,7,20,134,2,49,56,44,119,58,65,0,30,0
1957,54,38,D,10,3.5699999332399996,user,1,10,10,0,10,0,10,20,10,140,151,123,156,104,100,62,60,0,10,0
1958,54,39,D,30,1.7200000286100001,user,3,20,14,21,30,20,20,30,14,66,101,16,3,93,97,6,40,0,30,0
1959,54,40,D,20,4.129999876019999,user,2,0,10,20,10,0,20,7,20,90,81,136,4,121,162,96,92,0,20,0
1960,54,41,D,10,1.55999994278,user,1,10,20,20,0,20,10,0,0,92,120,68,119,29,31,60,154,0,10,0
1961,54,42,D,10,3.23000001907,user,1,0,0,10,10,10,7,20,10,20,114,24,41,85,150,157,166,0,10,0
1962,54,43,D,20,2.5599999427799998,user,2,0,10,20,14,30,14,20,10,98,116,41,40,1,58,67,9,0,20,0
1963,54,44,D,0,6.08000016212,user,0,0,0,10,20,10,10,10,0,19,28,17,23,39,121,7,124,0,0,0
1964,54,45,D,0,2.1399998664899997,user,0,0,0,0,0,0,0,10,0,124,93,127,8,143,84,76,28,0,0,0
1965,54,46,D,20,3.0599999427799998,user,2,10,0,0,10,10,7,14,30,16,77,61,17,35,89,152,55,0,20,0
1966,54,47,D,10,3.3499999046299997,user,1,0,10,10,0,20,20,10,10,167,133,130,151,60,64,154,31,0,10,0
1967,54,48,D,0,5.56999993324,user,0,30,20,10,0,20,20,10,0,167,163,89,38,48,154,156,166,0,0,0
1968,54,49,D,20,3.76999998093,user,2,0,0,0,20,14,14,20,10,19,115,119,17,13,32,130,76,0,20,0
1969,54,50,D,10,3.01999998093,user,1,10,10,0,0,0,10,20,0,142,143,97,24,108,90,147,32,0,10,0
1970,54,51,D,10,8.28999996185,user,1,10,10,7,20,0,0,10,10,121,19,167,103,52,126,154,161,0,10,0
1971,54,52,D,0,5.52999997139,user,0,20,0,0,0,10,10,30,10,51,37,146,138,21,106,6,125,0,0,0
1972,54,53,D,10,4.17000007629,user,1,0,0,0,10,20,7,30,20,84,43,139,122,93,169,152,162,0,10,0
1973,54,54,D,10,4.42000007629,user,1,20,20,20,0,0,20,14,20,19,71,88,94,118,37,86,92,0,10,0
1974,54,55,D,10,2.77999997139,user,1,0,10,0,10,30,20,10,10,53,17,45,29,116,96,48,62,0,10,0
1975,54,56,D,10,3.1099998950999996,user,1,0,10,14,30,10,0,0,0,5,156,2,89,150,41,22,135,0,10,0
1976,54,57,D,20,6.59000015259,user,2,30,14,30,30,14,20,0,20,21,116,74,85,132,12,169,5,0,20,0
1977,54,58,D,20,5.66000008583,user,2,14,40,30,0,10,20,20,20,160,115,161,141,47,6,30,15,0,20,0
1978,54,59,D,0,11.3600001335,user,0,40,10,10,0,0,0,10,20,97,153,76,149,37,83,133,43,0,0,0
1979,54,60,D,10,2.17000007629,user,1,20,20,20,0,0,10,0,10,162,90,79,108,85,15,40,58,0,10,0
1980,136,1,D,30,5.55999994278,user,3,14,30,10,10,7,30,10,7,86,121,131,106,150,90,21,111,0,10,0
1981,136,2,C,14,4.25,user,2,28,40,14,20,20,10,20,40,141,8,40,129,146,17,124,87,74,14,1
1982,136,3,D,10,3.71000003815,user,1,20,0,10,10,0,0,0,20,46,109,113,42,145,8,88,76,0,10,0
1983,136,4,D,10,3.13000011444,user,1,20,10,0,0,0,10,20,7,140,129,46,36,145,131,156,116,0,10,0
1984,136,5,D,30,5.19000005722,user,3,21,40,30,7,30,14,10,30,126,69,56,32,71,103,140,73,0,30,0
1985,136,6,C,14,2.1399998664899997,user,2,7,40,30,14,30,30,30,30,123,154,122,65,105,16,30,69,74,14,1
1986,136,7,D,30,4.85000014305,user,3,20,40,14,7,10,20,20,0,57,15,116,40,43,142,126,155,0,30,0
1987,136,8,C,14,5.25,user,2,30,14,30,14,30,30,30,30,9,20,110,40,142,107,165,41,74,14,1
1988,136,9,D,10,1.86000013351,user,1,0,0,0,10,7,10,0,0,27,22,12,20,168,161,41,93,0,10,0
1989,136,10,D,30,1.38999986649,user,3,14,20,0,10,20,30,7,14,139,43,119,80,41,108,40,10,0,30,0
1990,136,11,D,20,3.29999995232,user,2,10,20,40,14,30,30,30,0,62,91,132,143,156,46,77,106,0,20,0
1991,136,12,C,0,2.28999996185,user,0,20,20,20,10,20,30,30,10,103,128,113,58,106,88,131,141,80,0,1
1992,136,13,D,10,4.98000001907,user,1,0,20,7,10,0,10,10,0,169,84,52,1,124,2,114,111,0,10,0
1993,136,14,D,0,3.9000000953700003,user,0,10,10,20,10,20,10,30,20,12,17,128,159,146,125,130,82,0,0,0
1994,136,15,D,0,4.40000009537,user,0,10,0,10,10,20,20,10,10,120,82,124,39,112,138,19,81,0,0,0
1995,136,16,C,0,4.92000007629,user,0,20,20,10,10,10,10,20,10,113,13,80,31,27,160,152,38,80,0,1
1996,136,17,C,14,4.07999992371,user,2,14,40,30,21,40,30,30,20,70,124,79,29,18,83,138,51,74,14,1
1997,136,18,D,20,3.78999996185,user,2,40,21,30,10,20,20,40,21,77,96,108,42,138,166,36,1,0,20,0
1998,136,19,C,7,2.8499999046299997,user,1,30,7,20,20,10,10,20,30,62,117,163,125,37,89,140,28,77,7,1
1999,136,20,D,10,5.6400001048999995,user,1,0,10,20,7,20,20,10,0,22,46,80,51,34,165,146,124,0,10,0
2000,136,21,D,30,3.6800000667600004,user,3,21,14,10,10,0,10,0,30,139,155,130,71,1,69,73,123,0,30,0
2001,136,22,D,10,4.25,user,1,7,10,0,10,10,0,20,30,113,8,126,7,102,164,147,103,0,10,0
2002,136,23,C,7,1.55999994278,user,1,30,20,40,30,30,7,30,30,134,76,25,51,62,155,122,35,77,7,1
2003,136,24,D,0,4.7100000381500005,user,0,10,0,10,10,10,10,20,10,48,78,12,65,108,88,137,42,0,0,0
2004,136,25,D,10,6.91000008583,user,1,10,10,10,20,30,7,30,10,4,122,125,15,108,75,107,37,0,10,0
2005,136,26,C,0,3.07999992371,user,0,30,20,10,10,10,20,30,20,126,149,115,63,78,111,20,18,80,0,1
2006,136,27,D,20,2.53999996185,user,2,20,7,30,14,20,20,10,10,79,147,124,139,143,39,60,20,0,20,0
2007,136,28,C,0,9.53999996185,user,0,10,10,10,10,20,10,20,20,10,36,143,111,47,5,148,165,80,0,1
2008,136,29,D,10,4.44000005722,user,1,10,0,0,20,14,10,10,0,86,94,71,104,69,159,130,88,0,10,0
2009,136,30,D,10,1.7400000095400001,user,1,20,0,10,10,0,0,20,20,99,80,113,130,66,162,26,140,0,10,0
2010,136,31,D,20,9.87000012398,user,2,20,0,20,30,40,30,14,30,143,139,61,160,130,52,80,154,0,20,0
2011,136,32,D,0,5.29999995232,user,0,10,20,20,0,10,10,20,0,82,41,20,107,21,125,52,16,0,0,0
2015,136,36,C,21,3.47000002861,user,3,21,28,14,30,20,20,10,30,8,68,75,114,19,142,143,82,71,21,1
2016,136,37,D,30,3.64999985695,user,3,14,7,10,20,0,10,10,30,91,20,111,84,166,21,17,138,0,30,0
2017,136,38,D,20,5.64999985695,user,2,0,0,0,10,20,7,14,30,132,79,135,25,148,56,72,12,0,20,0
2018,136,39,C,7,5.23000001907,user,1,7,20,20,10,10,20,20,20,168,106,45,152,159,125,161,130,77,7,1
2019,136,40,D,20,2.09000015259,user,2,10,7,7,20,10,10,20,10,44,75,85,120,18,4,54,81,0,20,0
2020,136,41,D,30,7.35000014305,user,3,20,20,0,10,20,30,21,14,162,46,13,167,138,69,109,128,0,30,0
2021,136,42,D,10,3.63000011444,user,1,10,0,10,20,7,10,10,10,51,73,166,157,123,152,98,42,0,10,0
2022,136,43,D,10,5.14999985695,user,1,30,30,30,30,30,0,10,10,135,130,152,103,81,32,82,16,0,10,0
2023,136,44,D,0,3.46000003815,user,0,10,10,30,10,10,10,30,10,96,111,82,47,79,66,167,12,0,0,0
2024,136,45,D,0,4.66999983788,user,0,10,0,0,0,20,10,0,10,116,78,157,66,154,122,115,31,0,0,0
2029,136,50,C,14,29.419999837900004,user,2,7,20,10,20,20,14,30,30,40,131,29,13,51,151,138,100,74,14,1
2030,136,51,D,20,6.25,user,2,40,14,30,7,30,20,30,20,33,123,72,7,17,42,77,26,0,20,0
